"","X","logFC","logCPM","PValue","FDR","gene.name"
"4067","KH2013:KH.C14.18",-0.385677746602739,4.83932270715025,0.289633989654662,1,"Y82E9BR.1"
"4068","KH2013:KH.C13.55",0.246541195399137,6.33276571631801,0.289667506482056,1,"K07F5.14"
"4069","KH2013:KH.C14.330",-0.259715386656797,7.46902380676304,0.29007474878603,1,"KH2013:KH.C14.330"
"4070","KH2013:KH.S1365.1",0.982843058844127,1.58261383356747,0.290129080918789,1,"KH2013:KH.S1365.1"
"4071","KH2013:KH.C6.114",0.306296472700215,5.51690135214964,0.290171083654446,1,"KH2013:KH.C6.114_IPPK"
"4072","KH2013:KH.L17.2",0.278146895950881,9.53680034039751,0.290176387334723,1,"UNC45A"
"4073","KH2013:KH.L7.5",0.263560165660358,6.23235170550901,0.290263635012523,1,"RAB39B"
"4074","KH2013:KH.C11.709",0.845510197054234,2.10380380278089,0.290313671259828,1,"CRHBP"
"4075","KH2013:KH.C9.89",0.943904072955893,1.18051591697154,0.290502074192452,1,"KH2013:KH.C9.89"
"4076","KH2013:KH.C8.160",1.1284329724353,0.654442345315019,0.290536197386492,1,"CYP2U1"
"4077","KH2013:KH.L153.43",-0.600833889004899,3.47313120955816,0.290653215459389,1,"KH2013:KH.L153.43"
"4078","KH2013:KH.C12.242",-1.93938570209368,-2.06368053841677,0.290882086141159,1,"KH2013:KH.C12.242"
"4079","KH2013:KH.C14.274",-0.297015604592505,5.56675363715422,0.290971594685331,1,"VAMP7"
"4080","KH2013:KH.C4.426",-0.245000433825879,7.8904928526232,0.291017897246859,1,"UBQLN1/2/4"
"4081","KH2013:KH.C14.28",0.430476471575255,4.36995473688327,0.291033206903849,1,"RCHY1"
"4082","KH2013:KH.L170.52",0.260117211255572,6.2288979620186,0.291175387541849,1,"KH2013:KH.L170.52_ARPP19"
"4083","KH2013:KH.C8.99",-0.272994160465996,6.36711921661575,0.291185638344657,1,"FCHO1/2"
"4084","KH2013:KH.S2292.1",-0.345480842575015,5.08946176754077,0.291203173758487,1,"KH2013:KH.S2292.1"
"4085","KH2013:KH.C2.971",-0.44686638284669,4.30804485953228,0.291208235036711,1,"HMOX1/2"
"4086","KH2013:KH.C8.269",0.305872661862051,5.54680098222758,0.291397724094551,1,"C10ORF46"
"4087","KH2013:KH.C8.616",0.24102466608851,9.82160824185769,0.291455989075257,1,"KH2013:KH.C8.616"
"4088","KH2013:KH.C1.972",-0.802508419268936,1.51016695708534,0.291534163127928,1,"KH2013:KH.C1.972"
"4089","KH2013:KH.C12.156",0.422468438611078,5.89650664986151,0.291561673831188,1,"NAS-30/33/36/37/38/39"
"4090","KH2013:KH.C12.528",0.819989185564609,2.31410030754387,0.291727556865658,1,"KH2013:KH.C12.528"
"4091","KH2013:KH.C14.581",-0.394715431856309,4.77054988841732,0.291913444085121,1,"PLK4"
"4092","KH2013:KH.C4.569",-0.248208918552932,6.34756458645517,0.29198288318524,1,"KH2013:KH.C4.569"
"4093","KH2013:KH.L108.60",0.620043021925102,3.22837815214011,0.292013546399212,1,"KH2013:KH.L108.60"
"4094","KH2013:KH.C12.50",-0.262194031582106,6.26876772483905,0.292030161888463,1,"KH2013:KH.C12.50"
"4095","KH2013:KH.C2.801",-0.461172701109515,4.13643653368339,0.292054110098335,1,"KLP-3"
"4096","KH2013:KH.C1.677",0.250333784320107,7.7904240755034,0.292122827262481,1,"KDM5B"
"4097","KH2013:KH.C5.617",0.284905819385638,5.76697652314346,0.292336401970673,1,"HTT"
"4098","KH2013:KH.L116.11",-1.88615611670534,-1.86449171678928,0.292379025653241,1,"KH2013:KH.L116.11"
"4099","KH2013:KH.L95.11",-0.312510124921361,5.67577159504551,0.292417571647587,1,"PACS1/2"
"4100","KH2013:KH.C1.981",-1.46592091435757,0.117179544121515,0.2925855623125,1,"CABZ01031892.1"
"4101","KH2013:KH.L116.54",0.367209472313385,4.88359553095741,0.292694307957977,1,"KH2013:KH.L116.54_CD63"
"4102","KH2013:KH.C2.992",0.595119237595403,3.51452992297772,0.292770930852604,1,"KH2013:KH.C2.992_SPON1"
"4103","KH2013:KH.C8.512",0.358906619513826,5.01152668654904,0.292815474552801,1,"SMYD5"
"4104","KH2013:KH.C1.1213",-0.343705125279934,5.30568340554064,0.292855777357398,1,"UVRAG"
"4105","KH2013:KH.L105.2",-1.30116578202947,-0.164254701095483,0.292905753279109,1,"KH2013:KH.L105.2"
"4106","KH2013:KH.C8.187",-0.242591485236892,7.66378006561191,0.292959147381737,1,"TCERG1"
"4107","KH2013:KH.C6.238",-1.62239285697463,-0.162019058616505,0.293147618208983,1,"KH2013:KH.C6.238"
"4108","KH2013:KH.L22.75",2.3209837542893,-2.5064297375301,0.293250482394485,1,"KH2013:KH.L22.75"
"4109","KH2013:KH.C1.512",2.37233383658524,-1.06306044725121,0.293301029138499,1,"KH2013:KH.C1.512"
"4110","KH2013:KH.C2.808",0.253294341076598,7.99255282820237,0.293478130518335,1,"QARS"
"4111","KH2013:KH.C1.1185",1.68804028185887,-0.708733344317262,0.293548321448484,1,"TCTEX1D1/2"
"4112","KH2013:KH.C11.371",-0.255651540598268,6.41221638344387,0.293580273611853,1,"KH2013:KH.C11.371_RNF20/40"
"4113","KH2013:KH.C9.175",0.581761452032335,3.34368919439473,0.293588658304504,1,"KH2013:KH.C9.175"
"4114","KH2013:KH.L154.28",0.492395570189572,5.30329473202655,0.293598976673819,1,"KH2013:KH.L154.28"
"4115","KH2013:KH.S1531.1",-1.24456273832696,0.968568646466481,0.293672414964197,1,"KH2013:KH.S1531.1"
"4116","KH2013:KH.C7.286",-0.417211011149613,4.78847874989256,0.29385203191429,1,"TJAP1"
"4117","KH2013:KH.S2148.1",-0.473029653829842,4.27810714118647,0.293942371914795,1,"KH2013:KH.S2148.1_CCBL1/2"
"4118","KH2013:KH.L73.11",-0.990571817737055,2.50218019179014,0.294027965600429,1,"KH2013:KH.L73.11_CLEC-54/55/56/57"
"4119","KH2013:KH.C5.69",-0.430083198058689,4.40205435357744,0.294145140772426,1,"MAPK7"
"4120","KH2013:KH.C11.356",-2.42625180833872,-2.51092515377547,0.294251750190485,1,"KH2013:KH.C11.356"
"4121","KH2013:KH.C5.75",-0.671525605206042,2.76073228697733,0.294254051698581,1,"KH2013:KH.C5.75_ITLN1/2/3"
"4122","KH2013:KH.C2.950",0.655662040177057,4.60201228757165,0.29429054442186,1,"KH2013:KH.C2.950"
"4123","KH2013:KH.L9.15",-2.54023970583501,-2.48707126942533,0.29431410733772,1,"KH2013:KH.L9.15"
"4124","KH2013:KH.C11.80",-0.441435974158314,4.5877384282507,0.2943389942698,1,"KH2013:KH.C11.80_KIF5C"
"4125","KH2013:KH.C2.393",0.277346181761043,6.79663882731797,0.294350014070271,1,"GOT2"
"4126","KH2013:KH.C11.133",-2.53000613067758,-2.48628081460518,0.294473475197635,1,"KH2013:KH.C11.133"
"4127","KH2013:KH.C3.566",0.233510097842606,7.78660366941471,0.294487771460611,1,"KH2013:KH.C3.566_KIF5C"
"4128","KH2013:KH.L59.5",-0.235057771304734,7.88678277700734,0.294569879033923,1,"SLMAP"
"4129","KH2013:KH.C9.880",-0.605492509426338,3.44055637984923,0.294597061392871,1,"KH2013:KH.C9.880_IRC24"
"4130","KH2013:KH.C10.257",-0.691320149368126,2.95326631521343,0.294598297138123,1,"FHAD1"
"4131","KH2013:KH.C12.161",0.807640790127069,2.35188482727465,0.294647959159078,1,"KH2013:KH.C12.161_CG7381"
"4132","KH2013:KH.S1446.3",-0.3682441350381,5.13131464459755,0.294664793493978,1,"PREX1/2"
"4133","KH2013:KH.L92.2",-1.21349844939029,1.21561959188813,0.294735709577497,1,"SC5DL"
"4134","KH2013:KH.C3.421",-0.446799149646361,4.37125389168291,0.294745813372831,1,"KH2013:KH.C3.421_MFSD6"
"4135","KH2013:KH.C7.595",0.258527003658483,7.01127211512495,0.294879878623983,1,"JAGN/1"
"4136","KH2013:KH.C7.150",1.91417917946521,-0.5142143215178,0.295003226883303,1,"KH2013:KH.C7.150_SLC35G1"
"4137","KH2013:KH.L96.56",-1.73125843817984,-1.05633545844823,0.295016764025764,1,"KH2013:KH.L96.56"
"4138","KH2013:KH.C10.553",1.293800031756,1.80185416255944,0.29502591774141,1,"KCNMB1/2/3/4"
"4139","KH2013:KH.L13.21",0.394361613923177,4.81813083398048,0.29503229599744,1,"FEZ1/2"
"4140","KH2013:KH.C1.389",-0.246465321469077,9.11524287144882,0.295206393863036,1,"SF3B1"
"4141","KH2013:KH.C4.327",-0.371886371084538,5.34329188923966,0.295227897866851,1,"KH2013:KH.C4.327_RIF1"
"4142","KH2013:KH.C5.221",0.433289023571878,4.56157536549117,0.29544278842742,1,"NAGK"
"4143","KH2013:KH.L87.60",-1.7365179264921,0.201043662972713,0.29545402083037,1,"KH2013:KH.L87.60_FAM55C"
"4144","KH2013:KH.C12.217",0.566392417214156,4.46402040769969,0.295517290806414,1,"C15H9.7"
"4145","KH2013:KH.C5.510",0.257044164571699,6.47849532534001,0.295637867797228,1,"TAX1BP3"
"4146","KH2013:KH.C1.416",0.246527467184573,8.63583807238738,0.295756603711029,1,"G3BP1/2"
"4147","KH2013:KH.C5.459",0.248675630879225,7.27221416830221,0.295810169799891,1,"CLPTM1"
"4148","KH2013:KH.C2.346",0.582003540109467,3.86503279913067,0.295870004375183,1,"KH2013:KH.C2.346_SPON1"
"4149","KH2013:KH.C8.664",0.31860287535526,5.53750576864508,0.295884394437119,1,"PTPDC1"
"4150","KH2013:KH.C7.302",0.343473820273353,5.49464797549343,0.295886684197198,1,"PEX1"
"4151","KH2013:KH.S1792.1",-1.33065915919371,-0.257768879272009,0.295974299991778,1,"KH2013:KH.S1792.1"
"4152","KH2013:KH.L20.45",0.784919431051174,1.59315902717042,0.296006243112585,1,"GSTA1_CHICK"
"4153","KH2013:KH.C4.653",0.354379527321502,5.54713460478694,0.296084747369154,1,"KH2013:KH.C4.653_STAB1/2"
"4154","KH2013:KH.C4.753",0.334095898567693,5.73407987036403,0.296172906030734,1,"SH3BGR"
"4155","KH2013:KH.C9.228",-0.319527446718204,5.45678501250948,0.296223174923792,1,"SOB"
"4156","KH2013:KH.L3.8",0.245530855160762,7.20814793045927,0.296270752549663,1,"AP3D1"
"4157","KH2013:KH.C9.841",-0.516220743347452,3.9110996482935,0.296320252373093,1,"KH2013:KH.C9.841"
"4158","KH2013:KH.C4.718",0.709168913508998,2.59591738644973,0.296500070789106,1,"C3ORF70"
"4159","KH2013:KH.S891.3",0.712678277627689,2.67676011672811,0.296543061106807,1,"KH2013:KH.S891.3_LTK"
"4160","KH2013:KH.C1.1302",0.451228115917504,4.37760926766003,0.296725397533776,1,"COQ4"
"4161","KH2013:KH.C3.284",0.316759264754011,6.0049873568661,0.296761331416705,1,"FBXL17"
"4162","KH2013:KH.L114.7",0.282880036978786,5.73092727404502,0.296764438079874,1,"RNF19A"
"4163","KH2013:KH.L93.5",-0.327008708478282,5.51218403877431,0.29677476684241,1,"TRIO"
"4164","KH2013:KH.C8.911",1.36034127987676,0.568233023409032,0.296791917129591,1,"RIMS2/3"
"4165","KH2013:KH.C12.670",-1.0377659527696,1.48398937458781,0.296966822162232,1,"CSMD1/2"
"4166","KH2013:KH.C11.486",-0.4949050654689,3.95269706318809,0.297007137762673,1,"SLC39A1/3"
"4167","KH2013:KH.C3.392",0.479765358493194,4.16708937519592,0.297198324989731,1,"KH2013:KH.C3.392_CLEC-45/46/47"
"4168","KH2013:KH.C8.799",-0.512441299024552,3.70750939874452,0.297238341888316,1,"COMMD8"
"4169","KH2013:KH.C4.330",0.765937459279079,3.02164517484832,0.297313200300789,1,"KH2013:KH.C4.330_SLC23A1/2"
"4170","KH2013:KH.L172.26",0.249017813113209,7.10619842907652,0.297405210057827,1,"KH2013:KH.L172.26"
"4171","KH2013:KH.C3.902",0.419662728391686,4.66738926256023,0.297578983379237,1,"IFT81"
"4172","KH2013:KH.C14.80",-0.49896561746519,4.30992645558116,0.297592291955914,1,"KH2013:KH.C14.80_SRR"
"4173","KH2013:KH.C9.521",-0.701712800380258,2.91010370655497,0.297630105014013,1,"FMO1/2/3/5/9"
"4174","KH2013:KH.C4.680",1.57737387463543,-1.79384563188045,0.297825145369747,1,"ACTA2"
"4175","KH2013:KH.C1.1251",0.406619287379485,4.57662950018101,0.297930112850173,1,"ACBD6"
"4176","KH2013:KH.C14.328",0.254058885515786,7.28037633989483,0.297947538620321,1,"SEC24A"
"4177","KH2013:KH.L22.7",0.740297183767857,2.53731975850697,0.298019605380381,1,"KH2013:KH.L22.7_PARP14"
"4178","KH2013:KH.C10.528",0.243920503489789,8.66714527823531,0.298101091497172,1,"KH2013:KH.C10.528"
"4179","KH2013:KH.C9.748",-0.635485461199967,2.98662270157146,0.298255900089377,1,"transmembrane"
"4180","KH2013:KH.L137.2",-0.257457692588012,6.23039119312627,0.298295097206606,1,"RNF145"
"4181","KH2013:KH.L154.19",2.75182143489065,-0.796780156134583,0.298330058477194,1,"KH2013:KH.L154.19"
"4182","KH2013:KH.C1.1129",-0.236978407399934,9.40688479054084,0.298355104427507,1,"ODC1/2"
"4183","KH2013:KH.C3.7",-0.238136928115939,7.12549153282844,0.298445405166129,1,"EDC4"
"4184","KH2013:KH.C3.87",0.249092034798844,7.55973206889888,0.29853312769922,1,"ATP5B"
"4185","KH2013:KH.C14.99",-1.46136536157626,-0.915129300085097,0.298608264417958,1,"KH2013:KH.C14.99_BBOX1"
"4186","KH2013:KH.C7.633",-0.247734411476521,13.0085656378763,0.298697441944099,1,"COL1A1/2"
"4187","KH2013:KH.C3.756",-1.60766227826025,0.984772547501264,0.298747730437767,1,"KH2013:KH.C3.756"
"4188","KH2013:KH.C2.370",0.259157756478427,6.75418679587805,0.298994849627883,1,"KH2013:KH.C2.370_SCRIB"
"4189","KH2013:KH.C12.591",-0.295222970065696,5.55015301839712,0.299004458758039,1,"KH2013:KH.C12.591"
"4190","KH2013:KH.C1.855",-1.20813750122781,-0.547780620134099,0.299006611379125,1,"KH2013:KH.C1.855"
"4191","KH2013:KH.C1.818",0.492424484569446,3.96863869414606,0.299056556444436,1,"KH2013:KH.C1.818_C14ORF166B"
"4192","KH2013:KH.S1231.2",-1.18227065546953,0.510716270123253,0.299391722853828,1,"KH2013:KH.S1231.2_FAM166B"
"4193","KH2013:KH.C14.555",0.607975792854883,3.09613543914087,0.299426903098981,1,"TSNAX"
"4194","KH2013:KH.S1303.2",1.06269317067904,1.69701380701893,0.29945600072922,1,"KH2013:KH.S1303.2"
"4195","KH2013:KH.C7.466",0.474263923091259,4.24692047837206,0.299482278161421,1,"KH2013:KH.C7.466"
"4196","KH2013:KH.C1.923",0.555760646447733,3.3588724629252,0.299583723057091,1,"C1ORF109"
"4197","KH2013:KH.C12.170",1.11081992165392,0.839568749271967,0.299721831447711,1,"SI:CH211-197G15.10/5/6/7/8/9"
"4198","KH2013:KH.C1.965",1.68710484558508,-1.75016012816469,0.299729852802978,1,"KH2013:KH.C1.965"
"4199","KH2013:KH.L84.31",0.246064685276749,6.46588602994906,0.299792905015388,1,"AMBRA1"
"4200","KH2013:KH.C4.547",0.30634161457667,6.37796088194011,0.299898420134415,1,"KH2013:KH.C4.547_BMP2/4"
"4201","KH2013:KH.C3.273",0.539703297781374,3.96943977903371,0.299933263109088,1,"NRXN1/2/3"
"4202","KH2013:KH.L61.15",1.80852246176999,-1.66005766906906,0.300024015362184,1,"CG3222"
"4203","KH2013:KH.C11.583",0.303787190041777,5.67823761497987,0.30002534385566,1,"TP53I13"
"4204","KH2013:KH.L41.51",0.420075291100675,4.4185882423715,0.300143125194331,1,"MED22"
"4205","KH2013:KH.C3.222",1.66592255845549,-1.13812776365717,0.300500390323655,1,"KH2013:KH.C3.222_CAPSL"
"4206","KH2013:KH.C3.927",0.247017708540476,6.35319347239455,0.300519943961846,1,"KH2013:KH.C3.927"
"4207","KH2013:KH.C9.279",-0.30242733852632,5.67503668475533,0.300521695480783,1,"EIF2AK1"
"4208","KH2013:KH.C4.57",0.261744466874361,9.23155435667569,0.300695616670384,1,"TNNT1/2/3"
"4209","KH2013:KH.C4.697",0.444839509343273,5.70015249569575,0.300779014474816,1,"KH2013:KH.C4.697_ALD4/5/6"
"4210","KH2013:KH.C12.452",-0.922017420125521,1.27402324192433,0.300797606087449,1,"KH2013:KH.C12.452_BDS1"
"4211","KH2013:KH.C11.298",-0.535012241989564,3.42994508918536,0.301005627702483,1,"KH2013:KH.C11.298_MET31/32"
"4212","KH2013:KH.C14.273",-0.257715830641351,7.85738858124345,0.301027686828574,1,"SRP68"
"4213","KH2013:KH.C10.562",-1.34304483114402,-0.0913534513694598,0.301070529312159,1,"KH2013:KH.C10.562"
"4214","KH2013:KH.C14.5",-0.280845302780801,5.89161050925035,0.301120977920005,1,"SLC25A18/22"
"4215","KH2013:KH.C7.582",0.244515703798994,7.10228505453716,0.301129850537775,1,"KH2013:KH.C7.582_SRM"
"4216","KH2013:KH.C9.559",0.364721353889719,5.54221686261044,0.301148560069683,1,"UAP1L1"
"4217","KH2013:KH.S2569.1",0.74763533369974,2.38628704403082,0.301232648267486,1,"KH2013:KH.S2569.1_MKRN2-AS1"
"4218","KH2013:KH.L134.4",0.234676250893144,6.5141821087404,0.301251593912449,1,"DCI1"
"4219","KH2013:KH.C8.248",-0.259058355211452,10.4898118400963,0.301401866251294,1,"COL9A1/2/3"
"4220","KH2013:KH.C3.471",-0.286092680285196,5.76848112169054,0.301434340812295,1,"ANGEL1/2"
"4221","KH2013:KH.C14.100",2.30703436556802,-0.448663070913845,0.301509299350152,1,"KH2013:KH.C14.100_PHOX2B"
"4222","KH2013:KH.C9.600",-0.819264311781365,2.11288883725422,0.301555818535969,1,"WDR86"
"4223","KH2013:KH.C5.662",-0.292936843781779,5.6703245237445,0.301598688687433,1,"SASS6"
"4224","KH2013:KH.C4.191",0.331469275572016,5.78451980702496,0.301666319274347,1,"SLCO2B1"
"4225","KH2013:KH.L101.1",0.304278480829655,6.00559371135974,0.301674965674846,1,"GRAMD1A"
"4226","KH2013:KH.L23.10",-0.260220413367264,6.95674809110523,0.301730453490109,1,"LYSMD3/4"
"4227","KH2013:KH.C1.215",0.506178816341743,5.1544589201272,0.301835822632227,1,"ACCN1/2"
"4228","KH2013:KH.L65.17",0.607473680163447,3.36273611762947,0.301955978675174,1,"KH2013:KH.L65.17"
"4229","KH2013:KH.C7.641",0.306795884504892,5.35329146823296,0.302167850208774,1,"FBXW11/7"
"4230","KH2013:KH.C4.632",0.34461836890854,5.20258467735778,0.302265696611539,1,"C2ORF56"
"4231","KH2013:KH.L42.14",1.30853414904403,-0.599608095611756,0.302472920344056,1,"KH2013:KH.L42.14_SI:DKEY-205H13.2"
"4232","KH2013:KH.C11.55",-0.371921948869828,4.74299283561736,0.302493525737739,1,"WDR25"
"4233","KH2013:KH.C8.618",0.258884077515027,6.08553641436649,0.302496305908652,1,"DGKH"
"4234","KH2013:KH.C1.432",-0.261264116423434,6.38897744362269,0.302671004336572,1,"CHKA"
"4235","KH2013:KH.S1107.2",0.287506411449104,7.12208878202516,0.302754418289466,1,"OSTC"
"4236","KH2013:KH.L8.19",1.38917944185278,-0.539579577792888,0.302878201207402,1,"KH2013:KH.L8.19"
"4237","KH2013:KH.S1499.1",-1.10550498592037,-0.121226826046473,0.303113781086548,1,"KH2013:KH.S1499.1_CASP6"
"4238","KH2013:KH.C4.105",-0.241972489865375,7.97152825446088,0.303116399708198,1,"KH2013:KH.C4.105_SARDH"
"4239","KH2013:KH.L170.56",-0.29531088286694,5.603409156389,0.303128207753636,1,"KH2013:KH.L170.56_C2ORF89"
"4240","KH2013:KH.C1.337",0.742899903239939,4.01104106954716,0.30319403405925,1,"SI:CH211-39A7.1"
"4241","KH2013:KH.L65.12",-0.603767427387977,3.84092505141135,0.303309185310241,1,"KH2013:KH.L65.12_TRIM2"
"4242","KH2013:KH.L141.20",1.10773888490088,1.66523260956197,0.303348648039036,1,"KH2013:KH.L141.20"
"4243","KH2013:KH.L106.13",0.330861632189456,5.22960686032428,0.303414572346202,1,"DENND5A"
"4244","KH2013:KH.C1.1096",0.857179024969731,1.76071342689135,0.303499746021176,1,"5-HT1A"
"4245","KH2013:KH.S910.2",-0.248267646520876,8.24290047010684,0.303506905746675,1,"RPL29"
"4246","KH2013:KH.C7.662",-0.239189959137502,6.60435590071766,0.303602178491078,1,"PQBP1"
"4247","KH2013:KH.C9.742",0.257069565709752,5.99331323709817,0.303693131420211,1,"CTDSP1/2"
"4248","KH2013:KH.C5.64",0.25108284146693,6.43378795784202,0.30375244876818,1,"ZNF367"
"4249","KH2013:KH.L18.89",0.786515741144173,2.76122757165359,0.303769938392215,1,"CD97"
"4250","KH2013:KH.C7.242",-1.27324139192421,-0.867551911807241,0.303772533069725,1,"KH2013:KH.C7.242_ENPP7"
"4251","KH2013:KH.L108.34",1.50201035329904,-0.295199147297211,0.303866768609526,1,"KH2013:KH.L108.34"
"4252","KH2013:KH.C3.183",-0.632260505722186,3.07456846567685,0.303928956242325,1,"KH2013:KH.C3.183_RXFP1"
"4253","KH2013:KH.S837.1",-0.60441700781322,3.1787666428083,0.303959517057574,1,"KH2013:KH.S837.1_METTL24"
"4254","KH2013:KH.C12.657",-0.392705058325774,4.67372920287382,0.304072246823993,1,"KH2013:KH.C12.657_LONP2"
"4255","KH2013:KH.S215.23",0.919779865078257,1.96677896997758,0.30407487635516,1,"KH2013:KH.S215.23"
"4256","KH2013:KH.L108.17",0.88659758842917,3.0641055011975,0.304141355399945,1,"KH2013:KH.L108.17"
"4257","KH2013:KH.C3.545",-0.37984499853309,5.2695488326953,0.304217698686743,1,"KH2013:KH.C3.545_B4GALT2"
"4258","KH2013:KH.L142.2",-0.450043349562326,4.54510230883075,0.304289915699188,1,"KH2013:KH.L142.2_TRPA1"
"4259","KH2013:KH.C8.457",-0.294867000450513,5.97445775318614,0.304292669433521,1,"APC/2"
"4260","KH2013:KH.C2.932",1.13114854048108,0.0898682028882442,0.304561119302207,1,"COL6A5"
"4261","KH2013:KH.C11.592",0.41533340150537,4.36670299454795,0.304573338189901,1,"CU929133.2"
"4262","KH2013:KH.C2.864",-0.339003771104011,5.09589437360315,0.304610414852239,1,"NBR1"
"4263","KH2013:KH.S433.1",-1.99875930929307,-2.30399240097522,0.304639506621747,1,"KH2013:KH.S433.1"
"4264","KH2013:KH.L22.65",0.572115160865924,3.28201874738769,0.304748899456431,1,"KH2013:KH.L22.65"
"4265","KH2013:KH.C3.266",0.259959969195418,5.95978836355168,0.304931722321948,1,"SIRT7"
"4266","KH2013:KH.C8.611",-0.579511104028917,3.20343460607988,0.30493848561224,1,"KH2013:KH.C8.611_SNED1"
"4267","KH2013:KH.C4.157",-0.238074017832978,8.78843918015129,0.305019284133868,1,"EIF3D"
"4268","KH2013:KH.C2.542",0.799664484785336,1.73355352245612,0.305084573492804,1,"KH2013:KH.C2.542"
"4269","KH2013:KH.S675.7",-0.678368101388321,2.79022522976976,0.30522057226539,1,"DNAH6/7"
"4270","KH2013:KH.S2775.1",-1.60081050746405,-1.50063670133706,0.305539007841133,1,"KH2013:KH.S2775.1"
"4271","KH2013:KH.C4.735",0.240899354198182,6.49133200872974,0.305685226284748,1,"GCFC1"
"4272","KH2013:KH.L50.19",0.282905837284183,5.64232062608079,0.305897510192998,1,"KH2013:KH.L50.19"
"4273","KH2013:KH.C11.677",-0.283915691946828,5.6932688158695,0.305920051183933,1,"MED25"
"4274","KH2013:KH.C8.881",-1.34501870410888,-0.0149743661906447,0.306073030473782,1,"KH2013:KH.C8.881_SH3PXD2B"
"4275","KH2013:KH.C13.4",0.292750047420337,5.91289819123812,0.306101631742519,1,"DALRD3"
"4276","KH2013:KH.S2152.1",0.699357945028904,2.50338675754424,0.306119564758397,1,"YBL100W-B"
"4277","KH2013:KH.L38.4",-2.67799811333819,-2.00645059669791,0.306162490122825,1,"KH2013:KH.L38.4"
"4278","KH2013:KH.C2.562",-0.666500309484625,3.49360380522892,0.306313588243179,1,"TYR-1/2/3/4/5"
"4279","KH2013:KH.C7.482",0.286604858258813,5.6520672955926,0.306346262042132,1,"KH2013:KH.C7.482"
"4280","KH2013:KH.C1.165",0.294189222479341,7.83178387371336,0.306756311137287,1,"VAMP1/2/3"
"4281","KH2013:KH.C1.1118",0.252889407713541,6.2844158383205,0.306782274733227,1,"EFHD1/2"
"4282","KH2013:KH.C4.594",0.916091557529188,1.26893220050642,0.306789147550125,1,"VWDE"
"4283","KH2013:KH.C4.663",0.748090442740143,1.7953796189368,0.306835929079703,1,"KH2013:KH.C4.663"
"4284","KH2013:KH.C1.1140",0.237160597810164,6.82879631074793,0.306868964575343,1,"ANKRD11/12"
"4285","KH2013:KH.C1.658",1.65996467443852,-0.994259537304919,0.306916977827196,1,"TRF-1"
"4286","KH2013:KH.L134.23",1.08575733641452,-0.509555257308975,0.306943590381576,1,"KH2013:KH.L134.23_IL17A/F1/3"
"4287","KH2013:KH.C8.686",-0.242684341548881,10.6359205443965,0.306958071006325,1,"CG15828"
"4288","KH2013:KH.L37.36",-0.868858305937655,1.10400450025204,0.307107637452614,1,"KH2013:KH.L37.36"
"4289","KH2013:KH.C2.321",0.277961581387089,6.45023293283706,0.307152998251262,1,"MOB2"
"4290","KH2013:KH.S1466.1",-0.337073764928653,5.20191799947387,0.307357971020635,1,"ZNF238"
"4291","KH2013:KH.C4.355",0.707653160979989,2.37055091313735,0.307464955414103,1,"KH2013:KH.C4.355_DNHD1"
"4292","KH2013:KH.C1.1120",0.278658174098514,5.78750834524006,0.307554857510199,1,"MRPL28"
"4293","KH2013:KH.C1.686",-0.90425282827097,1.83639427097989,0.307646396133054,1,"KH2013:KH.C1.686"
"4294","KH2013:KH.L153.115",-0.935649895606281,0.901492835751077,0.307721583715722,1,"KH2013:KH.L153.115"
"4295","KH2013:KH.C8.12",0.492426967491461,3.84091244291186,0.307741694717073,1,"TSEN2"
"4296","KH2013:KH.C9.340",-1.16716700293651,0.488718798792674,0.307912933219402,1,"KH2013:KH.C9.340"
"4297","KH2013:KH.C1.63",0.24447697885807,6.55547215234807,0.308100738609283,1,"SEH1L"
"4298","KH2013:KH.C4.598",-0.894417999666386,1.3208276013743,0.308402512600355,1,"KH2013:KH.C4.598_MET31/32"
"4299","KH2013:KH.S562.8",0.254176551214655,6.30413230751351,0.308407375535517,1,"LIN7C"
"4300","KH2013:KH.S1269.3",0.91508234201628,0.73948863472536,0.308415322142303,1,"KH2013:KH.S1269.3"
"4301","KH2013:KH.C8.713",0.288625089695822,6.52728614921563,0.308522949339555,1,"TXNRD1/3"
"4302","KH2013:KH.C11.235",0.23090365301575,7.62061024573791,0.308610875915075,1,"ELOVL4"
"4303","KH2013:KH.S854.4",0.294822130758537,7.11432958600375,0.308697685341625,1,"TMSB15A"
"4304","KH2013:KH.L20.27",-0.370982267746288,4.78796785296431,0.308774335207554,1,"SNX4"
"4305","KH2013:KH.C11.81",0.261663518100465,5.97511523492966,0.30889306267568,1,"COG1"
"4306","KH2013:KH.C8.456",0.280907367614869,5.87606868174863,0.30896975561787,1,"WDR67"
"4307","KH2013:KH.L35.16",1.68114872069495,-1.50588571247868,0.309028914002913,1,"KH2013:KH.L35.16"
"4308","KH2013:KH.C9.760",-1.44233394065445,-0.694609341643566,0.309058423682667,1,"KH2013:KH.C9.760"
"4309","KH2013:KH.S1585.1",-0.786594195385444,2.06133255179533,0.309238193322659,1,"KH2013:KH.S1585.1_C14ORF149"
"4310","KH2013:KH.C2.1024",0.436549920970275,4.13697016740631,0.309467931026663,1,"HUS1"
"4311","KH2013:KH.C2.937",1.30354213591695,-0.857182103768615,0.309568666369179,1,"KH2013:KH.C2.937"
